# energy(eV) alpha
6.705849999999999511e+01 9.530653407407576605e-01
6.707580000000000098e+01 9.530653691370303271e-01
6.709319999999999595e+01 9.530653691370303271e-01
6.711060000000000514e+01 9.530653691370303271e-01
6.712789999999999679e+01 9.531003292284603301e-01
6.714530000000000598e+01 9.531003292284603301e-01
6.716270000000000095e+01 9.531352792259908391e-01
6.718000000000000682e+01 9.531527525458615147e-01
6.719740000000000180e+01 9.532052085815926334e-01
6.721469999999999345e+01 9.532576617307656486e-01
6.723210000000000264e+01 9.532926324208818025e-01
6.724949999999999761e+01 9.533450807596013377e-01
6.726680000000000348e+01 9.533975262130331974e-01
6.728419999999999845e+01 9.533975262130331974e-01
6.730159999999999343e+01 9.534499687816535562e-01
6.731889999999999930e+01 9.534849481225680101e-01
6.733629999999999427e+01 9.535024248123191715e-01
6.735370000000000346e+01 9.535373858810538561e-01
6.737099999999999511e+01 9.535898207559982964e-01
6.738840000000000430e+01 9.536072873606336042e-01
6.740569999999999595e+01 9.536422628445593297e-01
6.742310000000000514e+01 9.536597366538583920e-01
6.744050000000000011e+01 9.537121648011972486e-01
6.745780000000000598e+01 9.537121729622644040e-01
6.747520000000000095e+01 9.537296568693498511e-01
6.749259999999999593e+01 9.537646102425131334e-01
6.750990000000000180e+01 9.537820811714380342e-01
6.752729999999999677e+01 9.537820811714380342e-01
6.754470000000000596e+01 9.538344953948216798e-01
6.756199999999999761e+01 9.538519644054744839e-01
6.757940000000000680e+01 9.538694324566350247e-01
6.759669999999999845e+01 9.539393152115640540e-01
6.761409999999999343e+01 9.539567875766522542e-01
6.763150000000000261e+01 9.539742316209599560e-01
6.764879999999999427e+01 9.540091873828311364e-01
6.766620000000000346e+01 9.540616054348834973e-01
6.768359999999999843e+01 9.540616054348834973e-01
6.770090000000000430e+01 9.541140215635313115e-01
6.771829999999999927e+01 9.541140215635313115e-01
6.773569999999999425e+01 9.541489744371319803e-01
6.775300000000000011e+01 9.541489744371319803e-01
6.777039999999999509e+01 9.542013574679512056e-01
6.778770000000000095e+01 9.542363074620553443e-01
6.780509999999999593e+01 9.542712435593174725e-01
6.782250000000000512e+01 9.543061777379128197e-01
6.783979999999999677e+01 9.543411099981573553e-01
6.785720000000000596e+01 9.543760585587177658e-01
6.787460000000000093e+01 9.543760786947863561e-01
6.789190000000000680e+01 9.543761007485720427e-01
6.790930000000000177e+01 9.543935491441308816e-01
6.792669999999999675e+01 9.544284775586733272e-01
6.794400000000000261e+01 9.544459369740219135e-01
6.796139999999999759e+01 9.544633954314593050e-01
6.797870000000000346e+01 9.544983109144098421e-01
6.799609999999999843e+01 9.545157684159059075e-01
6.801349999999999341e+01 9.545507169556253224e-01
6.803079999999999927e+01 9.545681845100919549e-01
6.804819999999999425e+01 9.545856400947411169e-01
6.806560000000000343e+01 9.545856659711708936e-01
6.808289999999999509e+01 9.546380432536230032e-01
6.810030000000000427e+01 9.546380432536230032e-01
6.811769999999999925e+01 9.546554969238677524e-01
6.813500000000000512e+01 9.546555088859678406e-01
6.815240000000000009e+01 9.546555088859678406e-01
6.816970000000000596e+01 9.546729615972792127e-01
6.818710000000000093e+01 9.547078823359118616e-01
6.820449999999999591e+01 9.547078823359118616e-01
6.822180000000000177e+01 9.547078564680010482e-01
6.823919999999999675e+01 9.547253082225043430e-01
6.825660000000000593e+01 9.547253082225043430e-01
6.827389999999999759e+01 9.547253082225043430e-01
6.829130000000000678e+01 9.547252842707303344e-01
6.830870000000000175e+01 9.547776538992798212e-01
6.832599999999999341e+01 9.547776199110713513e-01
6.834340000000000259e+01 9.548299555621246881e-01
6.836069999999999425e+01 9.548823304533118339e-01
6.837810000000000343e+01 9.549346914752284698e-01
6.839549999999999841e+01 9.549521503983543491e-01
6.841280000000000427e+01 9.549870615745836844e-01
6.843019999999999925e+01 9.549870744787878341e-01
6.844759999999999422e+01 9.549870744787878341e-01
6.846490000000000009e+01 9.550219526508565426e-01
6.848229999999999507e+01 9.550568600012644405e-01
6.849970000000000425e+01 9.550742940718458529e-01
6.851699999999999591e+01 9.551091995083189623e-01
6.853440000000000509e+01 9.551615318312691727e-01
6.855169999999999675e+01 9.552138938115947164e-01
6.856910000000000593e+01 9.552662366604194322e-01
6.858650000000000091e+01 9.553360178832817073e-01
6.860380000000000678e+01 9.553709567473265274e-01
6.862120000000000175e+01 9.553709438558377620e-01
6.863859999999999673e+01 9.554233110599799073e-01
6.865590000000000259e+01 9.554756562714827872e-01
6.867329999999999757e+01 9.554931314181631663e-01
6.869070000000000675e+01 9.554757928632643393e-01
6.870799999999999841e+01 9.554234801362953000e-01
6.872539999999999338e+01 9.553885924182086153e-01
6.874269999999999925e+01 9.553711120349874797e-01
6.876009999999999422e+01 9.553710704664100106e-01
6.877750000000000341e+01 9.553710537497448474e-01
6.879479999999999507e+01 9.554059457875869743e-01
6.881220000000000425e+01 9.554059300261560361e-01
6.882959999999999923e+01 9.554407833686617835e-01
6.884690000000000509e+01 9.554407833686617835e-01
6.886430000000000007e+01 9.554930999295865313e-01
6.888169999999999504e+01 9.554930999295865313e-01
6.889900000000000091e+01 9.555454145841151270e-01
6.891639999999999588e+01 9.555454145841151270e-01
6.893370000000000175e+01 9.555977273322469046e-01
6.895109999999999673e+01 9.556326098197560626e-01
6.896850000000000591e+01 9.556500491520166785e-01
6.898579999999999757e+01 9.556849297296781121e-01
6.900320000000000675e+01 9.557023900670074124e-01
6.902060000000000173e+01 9.557023790907739347e-01
6.903789999999999338e+01 9.557023790907739347e-01
6.905530000000000257e+01 9.557198165157740899e-01
6.907269999999999754e+01 9.557198165157740899e-01
6.909000000000000341e+01 9.557372529864776034e-01
6.910739999999999839e+01 9.557372429679877879e-01
6.912470000000000425e+01 9.557372429679877879e-01
6.914209999999999923e+01 9.557546784861955524e-01
6.915949999999999420e+01 9.557546474636562372e-01
6.917680000000000007e+01 9.557720538716770742e-01
6.919419999999999504e+01 9.557894693442818834e-01
6.921160000000000423e+01 9.558417644498151677e-01
6.922889999999999588e+01 9.558940657734873447e-01
6.924630000000000507e+01 9.559289415716885063e-01
6.926370000000000005e+01 9.559637992706223608e-01
6.928100000000000591e+01 9.560161010688674743e-01
6.929840000000000089e+01 9.560335308695068202e-01
6.931570000000000675e+01 9.560858164537539006e-01
6.933310000000000173e+01 9.561381115792683127e-01
6.935049999999999670e+01 9.561729769027351722e-01
6.936780000000000257e+01 9.561904038447047727e-01
6.938519999999999754e+01 9.562252672611403215e-01
6.940260000000000673e+01 9.562775547602495596e-01
6.941989999999999839e+01 9.563298394005321779e-01
6.943729999999999336e+01 9.563472634852382415e-01
6.945470000000000255e+01 9.563821335700347648e-01
6.947199999999999420e+01 9.564344124920385326e-01
6.948940000000000339e+01 9.564866885566220001e-01
6.950669999999999504e+01 9.564867028452921360e-01
6.952410000000000423e+01 9.565389760505813577e-01
6.954149999999999920e+01 9.565563963277878834e-01
6.955880000000000507e+01 9.565564034639295610e-01
6.957620000000000005e+01 9.566086890485966387e-01
6.959359999999999502e+01 9.566261074218204152e-01
6.961090000000000089e+01 9.566609555862370939e-01
6.962829999999999586e+01 9.566783730082879522e-01
6.964570000000000505e+01 9.566783730082879522e-01
6.966299999999999670e+01 9.567306438218503573e-01
6.968040000000000589e+01 9.567306438218503573e-01
6.969769999999999754e+01 9.567480593406991751e-01
6.971510000000000673e+01 9.567829036969950351e-01
6.973250000000000171e+01 9.568003182651386718e-01
6.974979999999999336e+01 9.568003272953695681e-01
6.976720000000000255e+01 9.568351697480732554e-01
6.978459999999999752e+01 9.568525833641886580e-01
6.980190000000000339e+01 9.568525833641886580e-01
6.981929999999999836e+01 9.569048465568461559e-01
6.983669999999999334e+01 9.569048465568461559e-01
6.985399999999999920e+01 9.569396852033007494e-01
6.987139999999999418e+01 9.569570969171514729e-01
6.988870000000000005e+01 9.569919445869103924e-01
6.990609999999999502e+01 9.569919626592087170e-01
6.992350000000000421e+01 9.570268093737435144e-01
6.994079999999999586e+01 9.570442082596818389e-01
6.995820000000000505e+01 9.570442401051506565e-01
6.997560000000000002e+01 9.570442201337799881e-01
6.999290000000000589e+01 9.570442401051506565e-01
7.001030000000000086e+01 9.570442401051506565e-01
7.002769999999999584e+01 9.570442401051506565e-01
7.004500000000000171e+01 9.570442201337799881e-01
7.006239999999999668e+01 9.570442201337799881e-01
7.007970000000000255e+01 9.570442020644419623e-01
7.009709999999999752e+01 9.570441901903438131e-01
7.011450000000000671e+01 9.570790069651067267e-01
7.013179999999999836e+01 9.570790069651067267e-01
7.014919999999999334e+01 9.570964167771613962e-01
7.016660000000000252e+01 9.571312226345236596e-01
7.018389999999999418e+01 9.571660394186300991e-01
7.020130000000000337e+01 9.571834482827015211e-01
7.021869999999999834e+01 9.572008666608217142e-01
7.023600000000000421e+01 9.572530908953137407e-01
7.025339999999999918e+01 9.572530908953137407e-01
7.027070000000000505e+01 9.573053132324350623e-01
7.028810000000000002e+01 9.573401243239747505e-01
7.030549999999999500e+01 9.573575312920774572e-01
7.032280000000000086e+01 9.574097488856960769e-01
7.034019999999999584e+01 9.574445666287598744e-01
7.035760000000000502e+01 9.574619716997261332e-01
7.037489999999999668e+01 9.575142021096130218e-01
7.039230000000000587e+01 9.575490160528086214e-01
7.040970000000000084e+01 9.575664192259392138e-01
7.042700000000000671e+01 9.576186334949673418e-01
7.044440000000000168e+01 9.576186334949673418e-01
7.046169999999999334e+01 9.576708449171624782e-01
7.047910000000000252e+01 9.576882452447034177e-01
7.049649999999999750e+01 9.577230534929911387e-01
7.051380000000000337e+01 9.577404609308701744e-01
7.053119999999999834e+01 9.577752796143956804e-01
7.054859999999999332e+01 9.577926870494850586e-01
7.056589999999999918e+01 9.578274915007032320e-01
7.058329999999999416e+01 9.578274915007032320e-01
7.060070000000000334e+01 9.578623040079201623e-01
7.061799999999999500e+01 9.578275318067493993e-01
7.063540000000000418e+01 9.578275156817259717e-01
7.065269999999999584e+01 9.578275156817259717e-01
7.067010000000000502e+01 9.578622940548605635e-01
7.068750000000000000e+01 9.578622940548605635e-01
7.070480000000000587e+01 9.578622940548605635e-01
7.072220000000000084e+01 9.578970947122679158e-01
7.073959999999999582e+01 9.579144921928255396e-01
7.075690000000000168e+01 9.579144831891468481e-01
7.077429999999999666e+01 9.579144831891468481e-01
7.079170000000000584e+01 9.579492819501137513e-01
7.080899999999999750e+01 9.579666704297810087e-01
7.082640000000000668e+01 9.580014549717759120e-01
7.084369999999999834e+01 9.580014549717759120e-01
7.086109999999999332e+01 9.580188505597672100e-01
7.087850000000000250e+01 9.580536455307973043e-01
7.089579999999999416e+01 9.580710330666578622e-01
7.091320000000000334e+01 9.580710330666578622e-01
7.093059999999999832e+01 9.581058261421772082e-01
7.094790000000000418e+01 9.581232094129801258e-01
7.096529999999999916e+01 9.581232032565912826e-01
7.098269999999999413e+01 9.581579944386122705e-01
7.100000000000000000e+01 9.581753871868979866e-01
7.101739999999999498e+01 9.582101679484020806e-01
7.103470000000000084e+01 9.582275597497063035e-01
7.105209999999999582e+01 9.582623419360942751e-01
7.106950000000000500e+01 9.582797327914220897e-01
7.108679999999999666e+01 9.583145182910877136e-01
7.110420000000000584e+01 9.583666918054445372e-01
7.112160000000000082e+01 9.583666809183191138e-01
7.113890000000000668e+01 9.584188515942809738e-01
7.115630000000000166e+01 9.584188515942809738e-01
7.117369999999999663e+01 9.584710194305336994e-01
7.119100000000000250e+01 9.584710194305336994e-01
7.120839999999999748e+01 9.585231844275405866e-01
7.122570000000000334e+01 9.585405705517460184e-01
7.124309999999999832e+01 9.585753432751138448e-01
7.126049999999999329e+01 9.585927284539592641e-01
7.127779999999999916e+01 9.586275025955602880e-01
7.129519999999999413e+01 9.586796590781512251e-01
7.131260000000000332e+01 9.586796590781512251e-01
7.132989999999999498e+01 9.586970423656588913e-01
7.134730000000000416e+01 9.587318127233495080e-01
7.136469999999999914e+01 9.587318127233495080e-01
7.138200000000000500e+01 9.587839635316184328e-01
7.139939999999999998e+01 9.588187301066337653e-01
7.141670000000000584e+01 9.588361115034207405e-01
7.143410000000000082e+01 9.588708761875613940e-01
7.145149999999999579e+01 9.588882566392193940e-01
7.146880000000000166e+01 9.589230260486970581e-01
7.148619999999999663e+01 9.589404055553805151e-01
7.150360000000000582e+01 9.589404055553805151e-01
7.152089999999999748e+01 9.589925426578134182e-01
7.153830000000000666e+01 9.589925511625869703e-01
7.155570000000000164e+01 9.590099287801679973e-01
7.157299999999999329e+01 9.590446877910687729e-01
7.159040000000000248e+01 9.590620644641374426e-01
7.160769999999999413e+01 9.590620644641374426e-01
7.162510000000000332e+01 9.590794401928471880e-01
7.164249999999999829e+01 9.590794401928471880e-01
7.165980000000000416e+01 9.590794401928471880e-01
7.167719999999999914e+01 9.590968149773522189e-01
7.169459999999999411e+01 9.590968149773522189e-01
7.171189999999999998e+01 9.590968050578894122e-01
7.172929999999999495e+01 9.591489294085544515e-01
7.174670000000000414e+01 9.591663023053423887e-01
7.176399999999999579e+01 9.592010575397346139e-01
7.178140000000000498e+01 9.592184294927794674e-01
7.179869999999999663e+01 9.592531781163529114e-01
7.181610000000000582e+01 9.592705491258082251e-01
7.183350000000000080e+01 9.593053005832278268e-01
7.185080000000000666e+01 9.593226706492476996e-01
7.186820000000000164e+01 9.593574173861051380e-01
7.188559999999999661e+01 9.593747865088430027e-01
7.190290000000000248e+01 9.594095341902130203e-01
7.192029999999999745e+01 9.594269023698226428e-01
7.193770000000000664e+01 9.594616481633986282e-01
7.195499999999999829e+01 9.595137593061232595e-01
7.197239999999999327e+01 9.595137593061232595e-01
7.198969999999999914e+01 9.595658676188476566e-01
7.200709999999999411e+01 9.595658671475139068e-01
7.202450000000000330e+01 9.596179726307763058e-01
7.204179999999999495e+01 9.596179726307763058e-01
7.205920000000000414e+01 9.596527108762519243e-01
7.207659999999999911e+01 9.596700752849607330e-01
7.209390000000000498e+01 9.596700743418323798e-01
7.211129999999999995e+01 9.597221741675531215e-01
7.212869999999999493e+01 9.597221741675531215e-01
7.214600000000000080e+01 9.597742711651171543e-01
7.216339999999999577e+01 9.598090037528980156e-01
7.218070000000000164e+01 9.598263653349849989e-01
7.219809999999999661e+01 9.598610960374307499e-01
7.221550000000000580e+01 9.598784566776170646e-01
7.223279999999999745e+01 9.599131854950346820e-01
7.225020000000000664e+01 9.599305451934736499e-01
7.226760000000000161e+01 9.599652721261697774e-01
7.228489999999999327e+01 9.599826308830149424e-01
7.230230000000000246e+01 9.599826308830149424e-01
7.231969999999999743e+01 9.600347137467007963e-01
7.233700000000000330e+01 9.600347137467007963e-01
7.235439999999999827e+01 9.600694369108746518e-01
7.237179999999999325e+01 9.600867937849912881e-01
7.238909999999999911e+01 9.601215150653639174e-01
7.240649999999999409e+01 9.601388709983460501e-01
7.242379999999999995e+01 9.601735903952240969e-01
7.244119999999999493e+01 9.601909453872246036e-01
7.245860000000000412e+01 9.602256629009149336e-01
7.247589999999999577e+01 9.602430169520870251e-01
7.249330000000000496e+01 9.602777325828953936e-01
7.251069999999999993e+01 9.602950856933919477e-01
7.252800000000000580e+01 9.603297994416251093e-01
7.254540000000000077e+01 9.603471516115990037e-01
7.256279999999999575e+01 9.603471516115990037e-01
7.258010000000000161e+01 9.603818634775631580e-01
7.259749999999999659e+01 9.603992147071674923e-01
7.261480000000000246e+01 9.604339246911686168e-01
7.263219999999999743e+01 9.604512749805562688e-01
7.264960000000000662e+01 9.604859830829003409e-01
7.266689999999999827e+01 9.605033324322242994e-01
7.268429999999999325e+01 9.605380386532174075e-01
7.270170000000000243e+01 9.605380386532174075e-01
7.271899999999999409e+01 9.605553870626302171e-01
7.273640000000000327e+01 9.605900914025783388e-01
7.275379999999999825e+01 9.606074388722325441e-01
7.277110000000000412e+01 9.606421413314416569e-01
7.278849999999999909e+01 9.606594878614902466e-01
7.280580000000000496e+01 9.606941884402658838e-01
7.282319999999999993e+01 9.606941884402658838e-01
7.284059999999999491e+01 9.607115340308614027e-01
7.285790000000000077e+01 9.607462327295093196e-01
7.287529999999999575e+01 9.607635773808045343e-01
7.289270000000000493e+01 9.607982741996299314e-01
7.290999999999999659e+01 9.608156179117774975e-01
7.292740000000000578e+01 9.608503128510861302e-01
7.294480000000000075e+01 9.608503128510861302e-01
7.296210000000000662e+01 9.608676556242383704e-01
7.297950000000000159e+01 9.609023486843357720e-01
7.299679999999999325e+01 9.609196905186451199e-01
7.301420000000000243e+01 9.609543816998364907e-01
7.303159999999999741e+01 9.609717225954554909e-01
7.304890000000000327e+01 9.610064118980462533e-01
7.306629999999999825e+01 9.610064118980462533e-01
7.308369999999999322e+01 9.610237518551274505e-01
7.310099999999999909e+01 9.610584392794223607e-01
7.311839999999999407e+01 9.610757782981180775e-01
7.313580000000000325e+01 9.611104638444223358e-01
7.315309999999999491e+01 9.611104638444223358e-01
7.317050000000000409e+01 9.611624855935037015e-01
7.318779999999999575e+01 9.611624855935037015e-01
7.320520000000000493e+01 9.611798227358853142e-01
7.322259999999999991e+01 9.612145045271234256e-01
7.323990000000000578e+01 9.612318407315763036e-01
7.325730000000000075e+01 9.612665206457388090e-01
7.327469999999999573e+01 9.612665206457388090e-01
7.329200000000000159e+01 9.612838559124151638e-01
7.330939999999999657e+01 9.613185339498065973e-01
7.332680000000000575e+01 9.613358682788586407e-01
7.334409999999999741e+01 9.613705444397835365e-01
7.336150000000000659e+01 9.613705444397835365e-01
7.337879999999999825e+01 9.613878778313635909e-01
7.339619999999999322e+01 9.614225521161265942e-01
7.341360000000000241e+01 9.614398845703864271e-01
7.343089999999999407e+01 9.614745569792921831e-01
7.344830000000000325e+01 9.614745569792921831e-01
7.346569999999999823e+01 9.615265590297369380e-01
7.348300000000000409e+01 9.615265590297369380e-01
7.350039999999999907e+01 9.615438896098128518e-01
7.351779999999999404e+01 9.615785582679170496e-01
7.353509999999999991e+01 9.615785582679170496e-01
7.355249999999999488e+01 9.616305546942887084e-01
7.356980000000000075e+01 9.616305546942887084e-01
7.358719999999999573e+01 9.616478834007882170e-01
7.360460000000000491e+01 9.616825483093079940e-01
7.362189999999999657e+01 9.616825483093079940e-01
7.363930000000000575e+01 9.617345391134308752e-01
7.365670000000000073e+01 9.617345391134308752e-01
7.367400000000000659e+01 9.617518659469618258e-01
7.369140000000000157e+01 9.617865271071135425e-01
7.370879999999999654e+01 9.617865271071135425e-01
7.372610000000000241e+01 9.618385122908110763e-01
7.374349999999999739e+01 9.618385122908110763e-01
7.376080000000000325e+01 9.618558372519805388e-01
7.377819999999999823e+01 9.618904946649795562e-01
7.379559999999999320e+01 9.618904946649795562e-01
7.381289999999999907e+01 9.619424742300743958e-01
7.383029999999999404e+01 9.619424742300743958e-01
7.384770000000000323e+01 9.619597973194889962e-01
7.386499999999999488e+01 9.619944509865506754e-01
7.388240000000000407e+01 9.619944509865506754e-01
7.389979999999999905e+01 9.620464249348638086e-01
7.391710000000000491e+01 9.620464249348638086e-01
7.393449999999999989e+01 9.620637461531302836e-01
7.395180000000000575e+01 9.620983960754690978e-01
7.396920000000000073e+01 9.620983960754690978e-01
7.398659999999999570e+01 9.621157163583888838e-01
7.400390000000000157e+01 9.621503644088211793e-01
7.402129999999999654e+01 9.621676837565458218e-01
7.403870000000000573e+01 9.622023299353751336e-01
7.405599999999999739e+01 9.622023299353751336e-01
7.407340000000000657e+01 9.622196483480559559e-01
7.409080000000000155e+01 9.622542926555853748e-01
7.410809999999999320e+01 9.622716101333740335e-01
7.412550000000000239e+01 9.623062525699070946e-01
7.414279999999999404e+01 9.623062525699070946e-01
7.416020000000000323e+01 9.623235691129545799e-01
7.417759999999999820e+01 9.623582096787940410e-01
7.419490000000000407e+01 9.623582096787940410e-01
7.421229999999999905e+01 9.624101639827014054e-01
7.422969999999999402e+01 9.624101639827014054e-01
7.424699999999999989e+01 9.624274786567210693e-01
7.426439999999999486e+01 9.624621154820827140e-01
7.428180000000000405e+01 9.624621154820827140e-01
7.429909999999999570e+01 9.624794292218155078e-01
7.431650000000000489e+01 9.625140641773924921e-01
7.433379999999999654e+01 9.625313769829892951e-01
7.435120000000000573e+01 9.625660100690844878e-01
7.436860000000000070e+01 9.625660100690844878e-01
7.438590000000000657e+01 9.625833219406967345e-01
7.440330000000000155e+01 9.626179531576127824e-01
7.442069999999999652e+01 9.626179531576127824e-01
7.443800000000000239e+01 9.626698934434312349e-01
7.445539999999999736e+01 9.626698934434312349e-01
7.447280000000000655e+01 9.626872034475276729e-01
7.449009999999999820e+01 9.627218309269929275e-01
7.450749999999999318e+01 9.627218309269929275e-01
7.452479999999999905e+01 9.627391399975581132e-01
7.454219999999999402e+01 9.627737656087520524e-01
7.455960000000000321e+01 9.627737656087520524e-01
7.457689999999999486e+01 9.628256974891615805e-01
7.459430000000000405e+01 9.628256974891615805e-01
7.461169999999999902e+01 9.628430046931171216e-01
7.462900000000000489e+01 9.628776265686749269e-01
7.464639999999999986e+01 9.628776265686749269e-01
7.466379999999999484e+01 9.628949328395521867e-01
7.468110000000000070e+01 9.629295528477452848e-01
7.469849999999999568e+01 9.629295528477452848e-01
7.471580000000000155e+01 9.629814763268252920e-01
7.473319999999999652e+01 9.629814763268252920e-01
7.475060000000000571e+01 9.629987807319985160e-01
7.476789999999999736e+01 9.630333970063684745e-01
7.478530000000000655e+01 9.630333970063684745e-01
7.480270000000000152e+01 9.630507004789157222e-01
7.481999999999999318e+01 9.630853148868269153e-01
7.483740000000000236e+01 9.630853148868269153e-01
7.485479999999999734e+01 9.631372299686538074e-01
7.487210000000000321e+01 9.631372299686538074e-01
7.488949999999999818e+01 9.631545315764019621e-01
7.490680000000000405e+01 9.631891422523014556e-01
7.492419999999999902e+01 9.631891422523014556e-01
7.494159999999999400e+01 9.632064429278759388e-01
7.495889999999999986e+01 9.632410517382223869e-01
7.497629999999999484e+01 9.632410517382223869e-01
7.499370000000000402e+01 9.632929584268687950e-01
7.501099999999999568e+01 9.632929584268687950e-01
7.502840000000000487e+01 9.633102572385479068e-01
7.504579999999999984e+01 9.633448623186927628e-01
7.506310000000000571e+01 9.633448623186927628e-01
7.508050000000000068e+01 9.633621601986501748e-01
7.509780000000000655e+01 9.633967634141464842e-01
7.511520000000000152e+01 9.633967634141464842e-01
7.513259999999999650e+01 9.634486617136819309e-01
7.514990000000000236e+01 9.634486617136819309e-01
7.516729999999999734e+01 9.634486617136819309e-01
7.518470000000000653e+01 9.635005572177506306e-01
7.520199999999999818e+01 9.635005572177506306e-01
7.521939999999999316e+01 9.635178523034459985e-01
7.523680000000000234e+01 9.635524499268044440e-01
7.525409999999999400e+01 9.635524499268044440e-01
7.527150000000000318e+01 9.635697440813799641e-01
7.528879999999999484e+01 9.636043398412950101e-01
7.530620000000000402e+01 9.636043398412950101e-01
7.532359999999999900e+01 9.636562269616737453e-01
7.534090000000000487e+01 9.636562269616737453e-01
7.535829999999999984e+01 9.636562269616737453e-01
7.537569999999999482e+01 9.637081112883918443e-01
7.539300000000000068e+01 9.637081112883918443e-01
7.541039999999999566e+01 9.637254026505097659e-01
7.542780000000000484e+01 9.637599928219003909e-01
7.544509999999999650e+01 9.637599928219003909e-01
7.546250000000000568e+01 9.637772832534997614e-01
7.547979999999999734e+01 9.638118715626508015e-01
7.549720000000000653e+01 9.638118715626508015e-01
7.551460000000000150e+01 9.638637475110938269e-01
7.553189999999999316e+01 9.638637475110938269e-01
7.554930000000000234e+01 9.638637475110938269e-01
7.556669999999999732e+01 9.639156206676802174e-01
7.558400000000000318e+01 9.639156206676802174e-01
7.560139999999999816e+01 9.639156206676802174e-01
7.561879999999999313e+01 9.639674910328608348e-01
7.563609999999999900e+01 9.639674910328608348e-01
7.565349999999999397e+01 9.639847777438874665e-01
7.567079999999999984e+01 9.640193586070862075e-01
7.568819999999999482e+01 9.640193586070862075e-01
7.570560000000000400e+01 9.640366443883447989e-01
7.572289999999999566e+01 9.640712233908066420e-01
7.574030000000000484e+01 9.640712233908066420e-01
7.575769999999999982e+01 9.641230853844727777e-01
7.577500000000000568e+01 9.641230853844727777e-01
7.579240000000000066e+01 9.641230853844727777e-01
7.580979999999999563e+01 9.641749445885345882e-01
7.582710000000000150e+01 9.641749445885345882e-01
7.584449999999999648e+01 9.641749445885345882e-01
7.586180000000000234e+01 9.642268010034424908e-01
7.587919999999999732e+01 9.642268010034424908e-01
7.589660000000000650e+01 9.642440830671288321e-01
7.591389999999999816e+01 9.642786546296460148e-01
7.593129999999999313e+01 9.642786546296460148e-01
7.594870000000000232e+01 9.642959357643140494e-01
7.596599999999999397e+01 9.643305054675953558e-01
7.598340000000000316e+01 9.643305054675953558e-01
7.600079999999999814e+01 9.643477856733949638e-01
7.601810000000000400e+01 9.643823535177402650e-01
7.603549999999999898e+01 9.643823535177402650e-01
7.605280000000000484e+01 9.644341987805301608e-01
7.607019999999999982e+01 9.644341987805301608e-01
7.608759999999999479e+01 9.644341987805301608e-01
7.610490000000000066e+01 9.644860412564146834e-01
7.612229999999999563e+01 9.644860412564146834e-01
7.613970000000000482e+01 9.644860412564146834e-01
7.615699999999999648e+01 9.645378809458430291e-01
7.617440000000000566e+01 9.645378809458430291e-01
7.619180000000000064e+01 9.645378809458430291e-01
7.620910000000000650e+01 9.645897178492647273e-01
7.622650000000000148e+01 9.645897178492647273e-01
7.624379999999999313e+01 9.645897178492647273e-01
7.626120000000000232e+01 9.646415519671285299e-01
7.627859999999999729e+01 9.646415519671285299e-01
7.629590000000000316e+01 9.646588266028605085e-01
7.631329999999999814e+01 9.646933832998839664e-01
7.633069999999999311e+01 9.646933832998839664e-01
7.634799999999999898e+01 9.647106570077950138e-01
7.636539999999999395e+01 9.647452118479794558e-01
7.638280000000000314e+01 9.647452118479794558e-01
7.640009999999999479e+01 9.647624846282188971e-01
7.641750000000000398e+01 9.647970376118641944e-01
7.643479999999999563e+01 9.647970376118641944e-01
7.645220000000000482e+01 9.648488605919862682e-01
7.646959999999999980e+01 9.648488605919862682e-01
7.648690000000000566e+01 9.648488605919862682e-01
7.650430000000000064e+01 9.649006807887948733e-01
7.652169999999999561e+01 9.649006807887948733e-01
7.653900000000000148e+01 9.649006807887948733e-01
7.655639999999999645e+01 9.649524982027379849e-01
7.657380000000000564e+01 9.649524982027379849e-01
7.659109999999999729e+01 9.649524982027379849e-01
7.660850000000000648e+01 9.650043128342640220e-01
7.662579999999999814e+01 9.650043128342640220e-01
7.664319999999999311e+01 9.650043128342640220e-01
7.666060000000000230e+01 9.650561246838211815e-01
7.667789999999999395e+01 9.650561246838211815e-01
7.669530000000000314e+01 9.650561246838211815e-01
7.671269999999999811e+01 9.651079337518573276e-01
7.673000000000000398e+01 9.651079337518573276e-01
7.674739999999999895e+01 9.651079337518573276e-01
7.676479999999999393e+01 9.651597400388205461e-01
7.678209999999999980e+01 9.651597400388205461e-01
7.679949999999999477e+01 9.651597400388205461e-01
7.681680000000000064e+01 9.652115435451587011e-01
7.683419999999999561e+01 9.652115435451587011e-01
7.685160000000000480e+01 9.652115435451587011e-01
7.686889999999999645e+01 9.652633442713193235e-01
7.688630000000000564e+01 9.652633442713193235e-01
7.690370000000000061e+01 9.652633442713193235e-01
7.692100000000000648e+01 9.653151422177501662e-01
7.693840000000000146e+01 9.653151422177501662e-01
7.695579999999999643e+01 9.653151422177501662e-01
7.697310000000000230e+01 9.653669373848986490e-01
7.699049999999999727e+01 9.653669373848986490e-01
7.700780000000000314e+01 9.653669373848986490e-01
7.702519999999999811e+01 9.654187297732118589e-01
7.704259999999999309e+01 9.654187297732118589e-01
7.705989999999999895e+01 9.654187297732118589e-01
7.707729999999999393e+01 9.654705193831373267e-01
7.709470000000000312e+01 9.654705193831373267e-01
7.711199999999999477e+01 9.654705193831373267e-01
7.712940000000000396e+01 9.655223062151219171e-01
7.714679999999999893e+01 9.655223062151219171e-01
